trace_id,seed,pattern_label,baseline_integrated_lufs,constrained_integrated_lufs,delta_integrated_lufs,baseline_lra_lu,constrained_lra_lu,delta_lra_lu,baseline_onset_density_eps,constrained_onset_density_eps,delta_onset_density_eps,tempo_clamped,gain_clamped,accent_clamped,tempo_delta,gain_delta,accent_delta
batch_exploratory_0057,0,exploratory,-12.173686270594104,-12.168695737931754,0.0,4.092644171587331,4.13872004226142,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0058,0,exploratory,-13.786166226080125,-13.77438303448863,0.0,3.841440877688969,3.827445613621757,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0059,0,exploratory,-18.000636475144557,-18.042984158114667,0.0,2.6247659817010103,2.7366951008896763,0.0,1.05,1.05,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0060,0,exploratory,-12.907587040105183,-12.891944973588844,0.0,3.818863709493842,3.8589427806181096,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0061,0,exploratory,-11.490941645509773,-11.480475067047562,0.0,3.8577585862170505,3.8577585850806173,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0062,0,exploratory,-12.104289284809289,-12.109196717869393,0.0,4.119321830772348,4.103982297920023,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0063,0,exploratory,-13.907402750678797,-13.911905721799071,0.0,3.161028420912274,3.2186458341340085,0.0,1.3,1.3,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0064,0,exploratory,-12.915527034545113,-12.910259450354996,0.0,3.605726153448103,3.578881176304394,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0065,0,exploratory,-11.237546850515956,-11.237875461135193,0.0,3.9870722259578812,3.9501491326437908,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0066,0,exploratory,-17.48353079040729,-17.468261725958218,0.0,2.44978113320634,2.374840328126254,0.0,1.2,1.2,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0067,0,exploratory,-12.271558329409844,-12.273016096405597,0.0,4.294120812075647,4.292929094487818,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0068,0,exploratory,-13.324864898854566,-13.317533937102036,0.0,4.743520434249488,4.768053149456083,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0069,0,exploratory,-13.424713036676057,-13.420367512520572,0.0,3.6071710274668085,3.6550198599572425,0.0,1.4166666666666667,1.4166666666666667,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0070,0,exploratory,-11.124916070817342,-11.127599471567246,0.0,3.6184188670078328,3.5652181225241044,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0071,0,exploratory,-17.85512173227626,-17.840628050340488,0.0,2.474472602317533,2.3798475720650423,0.0,1.1,1.1,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0072,0,exploratory,-17.725569614066334,-17.740121942329186,0.0,2.2906943941002247,2.462008380405127,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0073,0,exploratory,-12.455469421855334,-12.464241198068668,0.0,3.776017716892733,3.800983138635992,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0074,0,exploratory,-13.528897733713766,-13.526137521932997,0.0,3.5292023835430566,3.476559982237294,0.0,1.4166666666666667,1.4166666666666667,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0075,0,exploratory,-13.922282923725303,-13.916860149811567,0.0,3.496333845069117,3.5192302952861265,0.0,1.2833333333333334,1.2833333333333334,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0076,0,exploratory,-11.975884328503659,-11.98718704175239,0.0,3.990900251319241,3.9501491404851077,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0077,0,exploratory,-12.343227092937376,-12.338989280512171,0.0,4.260533315054028,4.296803091566051,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0078,0,exploratory,-12.255031228932081,-12.242565469219011,0.0,3.9305832919596906,3.9501491388232175,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0079,0,exploratory,-11.832709908466684,-11.852571080449325,0.0,3.769408053832894,3.8009831377238186,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0080,0,exploratory,-13.739149616527481,-13.74801109948386,0.0,3.34920699066555,3.3098364032303866,0.0,1.2833333333333334,1.2833333333333334,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0081,0,exploratory,-12.251120318081487,-12.247404077420471,0.0,3.5938787262233785,3.5652181189712984,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0082,0,exploratory,-12.474407719336803,-12.483814203007599,0.0,3.874773175539943,3.858942766014291,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0083,0,exploratory,-12.743457671343993,-12.742301214697035,0.0,3.812428724417579,3.857758585103726,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0084,0,exploratory,-12.559307728168989,-12.554477763039632,0.0,4.160480098364639,4.103982286290677,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0085,0,exploratory,-14.020939933458992,-13.999940522891693,0.0,3.203570276929696,3.1476279721783733,0.0,1.2166666666666666,1.2166666666666666,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0086,0,exploratory,-12.096088096522845,-12.10231827146127,0.0,3.8051946594346155,3.858942765611747,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0087,0,exploratory,-13.873837165236429,-13.857071807096984,0.0,3.081000343980403,3.0815196801979763,0.0,1.3166666666666667,1.3166666666666667,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0088,0,exploratory,-13.548403506320655,-13.540329033377537,0.0,3.7210866032836467,3.6820302209629965,0.0,1.4,1.4,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0089,0,exploratory,-11.315028260415513,-11.30152110265619,0.0,3.5569323957996293,3.5788811756785126,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0090,0,exploratory,-13.429316025729412,-13.425252452563912,0.0,3.8955854401895316,3.95014913994925,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0091,0,exploratory,-17.591591115820844,-17.618695248889665,0.0,2.5662751972829483,2.589064403435021,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0092,0,exploratory,-13.033826655396348,-13.018379987833105,0.0,4.023190714005793,4.035528832986355,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0093,0,exploratory,-13.73191101765749,-13.728141333108423,0.0,3.420102517749932,3.406847039266184,0.0,1.3,1.3,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0094,0,exploratory,-18.800342410486024,-18.789148173049167,0.0,2.355892783327686,2.3433913302371323,0.0,1.0333333333333334,1.0333333333333334,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0095,0,exploratory,-13.169096422702719,-13.164551362906542,0.0,3.6315208445095415,3.578881180704766,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0096,0,exploratory,-12.686258973150501,-12.686630280535285,0.0,3.9403489251657007,3.9864558629197884,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0097,0,exploratory,-18.279551638628558,-18.288241390577276,0.0,2.5102922432047095,2.4188798869121193,0.0,1.0333333333333334,1.0333333333333334,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0098,0,exploratory,-11.924993118713827,-11.915660983021514,0.0,4.173782451431157,4.103982294239367,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0099,0,exploratory,-13.925586154715774,-13.932708969956563,0.0,2.9317645233373266,2.9585532584414835,0.0,1.3166666666666667,1.3166666666666667,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0100,0,exploratory,-18.735565524018323,-18.70005507874561,0.0,2.9178622986116594,2.89785453313916,0.0,1.0333333333333334,1.0333333333333334,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0101,0,exploratory,-18.01279978940646,-18.00588582352964,0.0,2.1502082244312106,2.336340623262796,0.0,1.0833333333333333,1.0833333333333333,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0102,0,exploratory,-11.789683384996732,-11.801032337350296,0.0,3.9406199907726,3.98645586195021,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0103,0,exploratory,-14.140824172848196,-14.146174853097593,0.0,2.908274751079402,2.9509370960817236,0.0,1.2166666666666666,1.2166666666666666,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0104,0,exploratory,-18.32091604165791,-18.281236695297643,0.0,2.3560689439236953,2.240522607226808,0.0,1.15,1.15,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0105,0,exploratory,-17.89618741865578,-17.875405400143922,0.0,2.6951721632328756,2.67064090497437,0.0,1.0833333333333333,1.0833333333333333,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0106,0,exploratory,-17.529196971049494,-17.522973009355848,0.0,2.76360586835186,2.839712414601369,0.0,1.15,1.15,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0107,0,exploratory,-13.353787022137215,-13.356518054045075,0.0,3.8590743773715985,3.8274456099017335,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0108,0,exploratory,-12.765170153044116,-12.773342373464887,0.0,3.3427115546816353,3.3161722047946505,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0109,0,exploratory,-18.175461103575824,-18.16280223111935,0.0,2.9665357038876614,2.8036201848419573,0.0,1.0333333333333334,1.0333333333333334,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0110,0,exploratory,-13.58060086613165,-13.59906930285279,0.0,3.672338478518318,3.6529391882316258,0.0,1.3166666666666667,1.3166666666666667,0.0,0,0,0,0,0.0,0.0
